settlement_id,name,lon,lat,district,division,pop_2km,n_schools_3km,n_clinics_3km,rwi,elevation_m,seasonal_water_px,flood_prone,place,dl_mbps,split,evidence_tier_REFERENCE_ONLY
S1384,Kampung Pukak,116.2262805,6.2022815,Tuaran,West Coast,6576,5,0,0.548,5.0,65,True,hamlet,151.9705,train,measured
S1385,Kampung Raun,116.2392354,6.1935899,Tuaran,West Coast,7132,9,1,0.44733333333333336,8.0,64,True,hamlet,174.6795,train,measured
S1386,Pekan Kiulu,116.282368,6.0582824,Tuaran,West Coast,1220,0,0,0.03075,60.0,60,True,town,25.944,train,measured
S1387,Kampung Simpangan,116.2054181,6.2116368,Tuaran,West Coast,5383,0,0,0.6616666666666666,9.0,81,True,village,108.3525,train,measured
S1388,Kampung Sudot Simpangan,116.2079286,6.2185695,Tuaran,West Coast,3847,0,0,0.449,8.0,1,False,hamlet,123.9305,train,measured
S1389,Kampung Simpangan Kuala,116.2203741,6.2122767,Tuaran,West Coast,4411,0,0,0.5466666666666667,10.0,2,False,hamlet,143.1025,train,measured
S1390,Kampung Trang Belud,116.2206638,6.2252622,Tuaran,West Coast,2894,0,0,0.36366666666666664,6.0,20,True,hamlet,149.879,train,measured
S1391,Kampung Tajau,116.239973,6.2200467,Tuaran,West Coast,3682,0,0,0.261,9.0,66,True,village,190.9105,train,measured
S1392,Kampung Tambalang,116.1975914,6.1822089,Tuaran,West Coast,8260,0,0,0.617,9.0,26,True,hamlet,132.797,train,measured
S1393,Kampung Dungun,116.2166834,6.1621876,Tuaran,West Coast,11545,10,3,0.794,11.0,9,True,hamlet,183.28,train,measured
S1394,Kampung Tagas,116.2231207,6.1568115,Tuaran,West Coast,13474,10,3,0.9003333333333333,11.0,0,False,hamlet,185.632,train,measured
S1395,Kampung Marabahai,116.2267685,6.1672543,Tuaran,West Coast,12222,10,3,0.732,10.0,42,True,hamlet,157.496,train,measured
S1396,Kampung Nong Koulod,116.2104571,6.128139,Tuaran,West Coast,9884,3,2,0.92,16.0,118,True,village,190.1305,train,measured
S1397,Kampung Malalin,116.2121527,6.1365721,Tuaran,West Coast,9663,1,2,0.8846666666666666,18.0,84,True,hamlet,199.124,train,measured
S1398,Kampung Kauluan,116.2392569,6.1248417,Tuaran,West Coast,1505,1,0,0.23,17.0,10,True,hamlet,226.74,train,measured
S1399,Kampung Panjut,116.2262,6.153,Tuaran,West Coast,12350,9,3,0.9123333333333333,10.0,0,False,hamlet,180.9115,train,measured
S1400,Kampung Tambalugu,116.2297618,6.1449124,Tuaran,West Coast,10193,2,2,0.8966666666666666,15.0,46,True,hamlet,212.242,train,measured
S1401,Kampung Telibong,116.247518,6.1391467,Tuaran,West Coast,7372,4,1,0.4085,16.0,25,True,hamlet,225.899,train,measured
S1402,Kampung Dansangai,116.2403083,6.1135339,Tuaran,West Coast,1772,1,0,0.15766666666666665,22.0,0,False,hamlet,106.795,train,measured
S1403,Kampung Rugading,116.1944854,6.1159982,Tuaran,West Coast,18440,3,0,0.388,10.0,46,True,village,116.3735,train,measured
S1404,Kampung Karambunai,116.1331057,6.1079279,KotaKinabalu,West Coast,7656,1,0,0.692,9.0,58,True,hamlet,165.392,train,measured
S1405,Kampung Gayang,116.149199,6.1367039,Tuaran,West Coast,4604,0,0,0.19266666666666665,9.0,94,True,village,162.648,train,measured
S1406,Kampung Piniang,116.1805862,6.1232895,KotaKinabalu,West Coast,9065,0,0,0.178,10.0,2,False,hamlet,97.348,train,measured
S1407,Kampung Giling,116.2052679,6.1184304,Tuaran,West Coast,12655,2,0,0.808,15.0,52,True,hamlet,129.7755,train,measured
S1408,Kampung Mengkabong,116.203959,6.1455524,Tuaran,West Coast,7376,1,2,0.867,11.0,102,True,village,195.747,train,measured
S1409,Kampung Raganan,116.208111,6.1510513,Tuaran,West Coast,10311,1,2,0.867,5.0,56,True,village,185.157,train,measured
S1410,Telipok,116.1961913,6.0901069,KotaKinabalu,West Coast,28200,5,0,0.9776666666666666,16.0,4,False,town,113.546,train,measured
S1411,Kampung Tambulaung,116.2318513,6.0962064,Tuaran,West Coast,1314,3,0,-0.046,62.0,2,False,hamlet,65.844,train,measured
S1412,Kampung Ulu Telipok,116.2202722,6.0959584,Tuaran,West Coast,5199,4,0,0.6375,125.0,0,False,hamlet,111.7315,train,measured
S1413,Kampung Bongalio,116.2487948,6.1010524,Tuaran,West Coast,1463,2,0,-0.12233333333333334,357.0,0,False,hamlet,46.1855,train,measured
S1414,Kampung Lokbuno,116.1292165,6.091099,KotaKinabalu,West Coast,10650,3,0,0.275,11.0,62,True,village,105.795,train,measured
S1415,Kampung Besabak,116.0973304,6.0953983,KotaKinabalu,West Coast,4733,1,0,0.2955,10.0,23,True,hamlet,258.072,validate,low_evidence
S1416,Kampung Lapasan,116.1488664,6.0945288,KotaKinabalu,West Coast,29174,3,0,0.7626666666666666,14.0,63,True,hamlet,218.901,train,measured
S1417,Kampung Tobobon,116.1663692,6.0514943,KotaKinabalu,West Coast,42821,0,0,0.87225,15.0,1,False,village,144.681,train,measured
S1418,Kampung Ratu,116.1690232,6.056506,KotaKinabalu,West Coast,39508,0,0,0.87225,15.0,0,False,hamlet,135.5375,train,measured
S1419,Kampung Bendolan,116.1568567,6.0588158,KotaKinabalu,West Coast,41370,2,0,1.085,32.0,1,False,hamlet,135.357,train,measured
S1420,Kampung Locob,116.1446017,6.0674896,KotaKinabalu,West Coast,28753,2,1,0.7146666666666667,24.0,56,True,hamlet,137.4685,train,measured
S1421,Kampung Tampulan,116.2132233,6.0579997,KotaKinabalu,West Coast,1467,0,0,0.0805,380.0,0,False,hamlet,7.757,train,measured
S1422,Kampung Kabayau,116.2285495,6.0665881,Tuaran,West Coast,619,0,0,-0.315,361.0,0,False,hamlet,14.003,train,measured
S1423,Kampung Lakau,116.2373578,6.0810601,Tuaran,West Coast,1264,0,0,-0.32375,509.0,0,False,hamlet,34.846,train,measured
S1424,Kampung Timbok,116.2068343,6.0742909,KotaKinabalu,West Coast,8028,2,0,0.309,42.0,2,False,hamlet,66.243,train,measured
S1425,Kampung Layan,116.1093789,6.0273363,KotaKinabalu,West Coast,22543,11,5,1.1295,9.0,28,True,hamlet,167.101,train,measured
S1426,Kampung Pulutan,116.1691868,6.0103502,KotaKinabalu,West Coast,10664,0,0,0.23975,23.0,0,False,hamlet,142.8665,train,measured
S1427,Kampung Lumpugo,116.1856985,6.0079335,KotaKinabalu,West Coast,3815,0,0,-0.028,151.0,0,False,hamlet,30.814,train,measured
S1428,Kampung Bangkud,116.2380284,6.0023531,KotaKinabalu,West Coast,931,0,0,-0.12566666666666668,198.0,0,False,hamlet,20.35,train,measured
S1435,Kampung Bait,118.5381889,4.5357708,Semporna,Tawau,247,1,0,-0.031,13.0,65,True,hamlet,32.824,validate,low_evidence
S1436,Kampung Limau Limau,118.527149,4.5323189,Semporna,Tawau,247,1,0,,5.0,36,True,hamlet,32.824,validate,low_evidence
S1437,Kampung Tanjung Kapur,118.5328191,4.5209604,Semporna,Tawau,247,1,0,0.572,9.0,45,True,hamlet,71.021,train,measured
S1441,Kampung Tagasan Tani,118.5525656,4.4224915,Semporna,Tawau,8525,1,0,0.06,18.0,0,False,hamlet,303.734,train,measured
S1442,Kampung Gading Gading,118.3606267,4.6296769,Semporna,Tawau,1182,0,0,-0.415,21.0,39,True,village,48.725,validate,low_evidence
S1443,Kampung Melati,117.8130913,4.3745678,Tawau,Tawau,3573,0,0,0.1865,6.0,144,True,hamlet,328.6405,train,measured
S1444,Kampung Kelapa,117.7907485,4.3921384,Tawau,Tawau,1082,0,0,0.514,18.0,5,True,hamlet,75.38,train,measured
S1446,Kampung Nipan,117.8313008,4.3299656,Tawau,Tawau,5091,0,0,0.26266666666666666,11.0,39,True,hamlet,247.8285,train,measured
S1447,Merotai Besar,117.7759373,4.4175388,Tawau,Tawau,7775,0,0,0.57275,20.0,0,False,village,102.766,train,measured
S0001,Kampung Menyangit,117.0679083,7.2888051,Kudat,Kudat,0,0,0,-0.8,16.0,56,True,village,46.108,check,insufficient
S0002,Kampung Selamat,116.9266558,7.2550643,Kudat,Kudat,0,0,0,,19.0,0,False,village,,predict,insufficient
S0003,Kampung Dogoton,117.2784103,7.3464873,Kudat,Kudat,0,0,0,-0.433,7.0,54,True,village,,predict,insufficient
S0005,Turong Puteh,117.0579151,6.9627193,Pitas,Kudat,113,0,0,,8.0,80,True,hamlet,,predict,insufficient
S0006,Karakit,117.0841255,7.1101449,Kudat,Kudat,1437,0,0,0.418,16.0,103,True,town,86.693,check,insufficient
S0008,Kampung Kalutan,116.8673747,7.1981843,Kudat,Kudat,97,0,0,-0.202,14.0,53,True,village,,predict,insufficient
S0013,Kampung Pamanuhan,117.0156305,6.786092,Pitas,Kudat,0,0,0,,9.0,96,True,village,,predict,insufficient
S0014,Lokapas,117.2469219,6.8606122,Pitas,Kudat,193,0,0,-0.367,13.0,68,True,village,,predict,insufficient
S0025,Kampung Pengkalan Peturu,116.3214984,6.3432786,KotaBelud,West Coast,343,0,0,-0.026,60.0,144,True,village,11.579,check,insufficient
S0027,Nakadong,117.0647585,6.2959391,Beluran,Sandakan,0,0,0,,179.0,0,False,hamlet,,predict,insufficient
S0031,Kg. Budu,117.2003781,5.750838,Beluran,Sandakan,329,0,0,-0.39,45.0,64,True,village,155.3115,check,insufficient
S0032,Kg. Kapoi,117.1348698,5.7523221,Beluran,Sandakan,101,0,0,-0.7255,64.0,0,False,hamlet,201.4165,check,insufficient
S0039,Botitian,117.312438,6.0493527,Beluran,Sandakan,124,1,0,-0.234,24.0,79,True,hamlet,53.671,check,insufficient
S0043,Kg. Pinuanakan,117.2469804,5.8688397,Beluran,Sandakan,240,0,0,-0.4455,31.0,0,False,hamlet,,predict,insufficient
S0046,Nabutan Baru,116.799061,5.8802415,Ranau,West Coast,80,0,0,-0.1505,280.0,34,True,village,,predict,insufficient
S0047,Kampung Membulu,116.1212014,5.2052634,Keningau,Interior,54,0,0,-0.5945,349.0,0,False,village,,predict,insufficient
S0061,Kampung Monggis,116.7677359,6.2072984,Ranau,West Coast,1369,0,0,-0.403,294.0,0,False,hamlet,67.9185,check,insufficient
S0064,Kampung Rompon,116.3233754,5.5091912,Tambunan,Interior,741,0,0,-0.5175,438.0,6,True,village,216.1025,check,insufficient
S0065,Suroh Suroh,117.1757298,6.0327756,Beluran,Sandakan,0,0,0,-0.33166666666666667,53.0,21,True,hamlet,,predict,insufficient
S0067,Basai,117.2390266,6.0379927,Beluran,Sandakan,215,0,0,0.07266666666666667,42.0,57,True,hamlet,163.7445,check,insufficient
S0068,Kampung Ulu Monsok,116.3886553,5.5492439,Tambunan,Interior,75,0,0,-1.077,643.0,0,False,village,,predict,insufficient
S0071,Kg. Ponobukan,116.1921266,5.7743233,Penampang,West Coast,300,0,0,-0.634,269.0,2,False,hamlet,1.137,check,insufficient
S0097,Malaing,116.1150432,4.9451215,Keningau,Interior,206,0,0,,405.0,0,False,hamlet,,predict,insufficient
S0100,Kampung Pohon Batu,116.1886423,4.7903003,Nabawan,Interior,0,1,0,,537.0,0,False,hamlet,,predict,insufficient
S0103,Tataluan,116.4924831,4.8853486,Nabawan,Interior,89,0,0,-0.2955,444.0,0,False,hamlet,128.582,check,insufficient
S0106,Susul,116.6665974,4.9062971,Tongod,Sandakan,0,0,0,-0.025,191.0,1,False,hamlet,,predict,insufficient
S0108,Kampung Dumiri,116.6890821,4.9369742,Tongod,Sandakan,0,0,0,,185.0,0,False,hamlet,,predict,insufficient
S0110,Kampung Lotung,116.8574793,5.0044727,Tongod,Sandakan,41,0,0,0.309,127.0,129,True,village,,predict,insufficient
S0112,Pahetowai,116.8625477,5.0096023,Tongod,Sandakan,41,0,0,0.309,133.0,102,True,village,,predict,insufficient
S0120,Pandawan,116.4932214,4.9116486,Nabawan,Interior,1207,0,0,-0.2775,437.0,0,False,hamlet,128.582,check,insufficient
S0122,Kampung Sosogoh,116.4406405,4.5622237,Nabawan,Interior,34,1,0,,151.0,76,True,hamlet,,predict,insufficient
S0123,Dolamos,117.3361572,6.3082139,Beluran,Sandakan,99,0,0,-0.38,26.0,0,False,village,,predict,insufficient
S0127,Kampung Tonomon,116.5239177,4.6820484,Nabawan,Interior,0,0,0,0.0655,290.0,7,True,hamlet,,predict,insufficient
S0128,Salarom Taka,116.6034504,4.6724662,Nabawan,Interior,810,2,0,-0.33525,309.0,4,False,village,113.0415,check,insufficient
S0129,Kampung Salarom Lama,116.1604985,4.5381511,Nabawan,Interior,0,0,0,-0.438,282.0,13,True,hamlet,,predict,insufficient
S0136,Kampung Simbulon,116.3542796,5.9251226,Tuaran,West Coast,228,0,0,-0.194,614.0,0,False,village,22.76,check,insufficient
S0142,,116.927504,5.2877832,Tongod,Sandakan,38,0,0,-0.814,75.0,0,False,village,,predict,insufficient
S0143,Kampung Sinarupa,117.0357363,5.2470262,Tongod,Sandakan,0,0,0,,123.0,0,False,village,,predict,insufficient
S0144,Kampung Adian,117.123845,5.2495224,Tongod,Sandakan,0,0,0,,57.0,8,True,village,,predict,insufficient
S0146,Kg. Limpada,116.7273727,5.2344907,Tongod,Sandakan,0,0,0,-0.618,87.0,42,True,hamlet,,predict,insufficient
S0147,Kg.Pingas,116.6980751,5.168687,Tongod,Sandakan,0,0,0,,111.0,8,True,hamlet,,predict,insufficient
S0148,Kampung Intutan,116.8737008,5.0644994,Tongod,Sandakan,88,0,0,-0.2865,135.0,36,True,village,,predict,insufficient
S0161,Ulu Tomani,115.8694316,4.694062,Tenom,Interior,162,0,0,-0.317,402.0,0,False,village,38.605,check,insufficient
S0163,Tangkulap,117.2839792,5.2929123,Tongod,Sandakan,0,0,0,-0.398,199.0,0,False,village,,predict,insufficient
S0167,Kampung Delima,117.2420296,6.6873606,Pitas,Kudat,0,0,0,-0.443,13.0,97,True,village,,predict,insufficient
S0204,Kampung Samawang,117.7734137,5.9063528,Sandakan,Sandakan,0,0,0,-0.486,6.0,72,True,village,125.708,check,insufficient
S0206,Kampung Tabanka,118.0399306,6.0192756,Sandakan,Sandakan,71,0,0,-0.476,6.0,86,True,village,,predict,insufficient
S0228,Kg. Perpaduan Datok Moh,117.952007,5.4472156,Kinabatangan,Sandakan,128,0,1,-0.236,12.0,0,False,village,91.6935,check,insufficient
S0236,Pangi,115.8645731,5.1391058,Tenom,Interior,1004,0,0,-0.2753333333333333,101.0,85,True,village,79.188,check,insufficient
S0237,Halogilat,115.8315613,5.2550808,Beaufort,Interior,282,0,0,-0.351,34.0,86,True,hamlet,7.918,check,insufficient
S0238,Rayoh,115.8804136,5.2094947,Tenom,Interior,466,0,0,-0.6545,55.0,65,True,village,2.056,check,insufficient
S0264,,117.240836,6.5782977,Pitas,Kudat,0,0,0,-0.5485,22.0,0,False,village,,predict,insufficient
S0268,Melubang,117.0601432,6.9584961,Pitas,Kudat,113,0,0,,8.0,58,True,village,,predict,insufficient
S0270,Rundum Highland,116.0437506,4.7862009,Tenom,Interior,28,0,0,-0.226,1217.0,0,False,village,2.485,check,insufficient
S0271,,116.007746,4.9162543,Tenom,Interior,62,0,0,-0.136,658.0,0,False,village,,predict,insufficient
S0278,,116.6695267,6.8236007,Kudat,Kudat,0,0,0,-0.327,13.0,143,True,village,32.7285,check,insufficient
S0283,Tibabar,116.8606428,6.165634,Ranau,West Coast,140,0,0,0.084,160.0,2,False,village,57.823,check,insufficient
S0286,Lobou Lama,116.8757116,6.176349,Ranau,West Coast,56,0,0,-0.181,141.0,1,False,village,57.823,check,insufficient
S0288,Tumbalang,116.8898098,6.1544674,Ranau,West Coast,0,0,0,-0.211,193.0,84,True,village,25.9695,check,insufficient
S0292,Mangkapoh,116.9506451,6.1293593,Ranau,West Coast,295,0,0,-0.0175,99.0,136,True,village,156.018,check,insufficient
S0299,Kampung Paka Kiulu,116.3930816,5.994343,Tuaran,West Coast,22,0,0,-0.4725,333.0,0,False,village,,predict,insufficient
S0303,,117.317854,7.2318714,Kudat,Kudat,0,0,0,-0.341,15.0,124,True,hamlet,,predict,insufficient
S0304,,117.3195224,7.2333988,Kudat,Kudat,0,0,0,-0.341,0.0,125,True,hamlet,,predict,insufficient
S0305,,117.3236288,7.2213103,Kudat,Kudat,0,0,0,-0.341,3.0,83,True,hamlet,,predict,insufficient
S0306,,117.3112692,7.2083514,Kudat,Kudat,0,0,0,-0.341,7.0,135,True,hamlet,,predict,insufficient
S0347,Kampung Puhus,116.3904003,6.2594075,Tuaran,West Coast,278,1,0,-0.4485,470.0,0,False,village,13.434,check,insufficient
S0376,Kampung Tinindukan,116.760687,6.2961999,KotaMarudu,Kudat,498,1,0,-0.4836666666666667,170.0,0,False,village,,predict,insufficient
S0381,Kampung Pompodon,116.7548147,6.3629363,KotaMarudu,Kudat,827,0,0,-0.385,90.0,13,True,village,4.4765,check,insufficient
S0382,Kampung Talamason,116.7450321,6.36331,KotaMarudu,Kudat,1061,0,0,-0.4165,168.0,0,False,village,4.4765,check,insufficient
S0385,Kampung Sungai,116.6393698,6.4858096,KotaMarudu,Kudat,67,0,0,-0.782,142.0,0,False,village,,predict,insufficient
S0398,Kampung Melapi Sugut,117.2550722,6.2182436,Beluran,Sandakan,0,0,0,-0.525,48.0,110,True,village,98.612,check,insufficient
S0408,Kampung Lok Nunuk,116.2814788,6.2974555,Tuaran,West Coast,531,0,0,0.217,5.0,31,True,village,,predict,insufficient
S0409,Kampung Baru-Baru,116.2939116,6.3040075,Tuaran,West Coast,550,0,0,0.217,8.0,72,True,village,,predict,insufficient
S0415,Kampung Tinagalan Ulu,116.3036642,5.0925878,Keningau,Interior,170,0,0,-0.8126666666666665,356.0,0,False,hamlet,5.395,check,insufficient
S0425,Kampung Kotunuan Lama,116.4677881,5.9529605,Tuaran,West Coast,74,0,0,-0.37,861.0,0,False,village,,predict,insufficient
S0426,Kampung Pahu,116.4136636,5.9881479,Tuaran,West Coast,89,0,0,-0.5493333333333333,306.0,0,False,village,7.89,check,insufficient
S0427,Genting,118.025088,5.6487938,Sandakan,Sandakan,71,0,0,-1.1205,16.0,0,False,hamlet,,predict,insufficient
S0431,Ahuron,115.9881993,4.9004996,Tenom,Interior,61,0,0,-0.359,650.0,0,False,hamlet,,predict,insufficient
S0435,Siwanal,116.2493722,4.669841,Nabawan,Interior,0,0,0,,273.0,0,False,village,,predict,insufficient
S0436,Kampung Sumbiling,116.2290797,4.7552757,Nabawan,Interior,0,0,0,,350.0,0,False,hamlet,,predict,insufficient
S0437,Kampung Sumbiling,116.2043332,4.7713788,Nabawan,Interior,0,1,0,-0.481,446.0,0,False,hamlet,,predict,insufficient
S0438,,116.3107345,4.855817,Nabawan,Interior,0,0,0,,467.0,3,False,hamlet,,predict,insufficient
S0439,Kampung Pangaraan,116.2210614,4.7340001,Nabawan,Interior,161,0,0,,314.0,0,False,hamlet,,predict,insufficient
S0440,,117.0584809,4.5419028,Tongod,Sandakan,0,0,0,-0.036,385.0,0,False,hamlet,65.269,check,insufficient
S0441,,116.1490975,4.812528,Nabawan,Interior,0,0,0,,714.0,0,False,hamlet,,predict,insufficient
S0442,Kampung Binanun,116.2220216,4.8291202,Nabawan,Interior,41,1,0,-0.788,497.0,0,False,hamlet,,predict,insufficient
S0446,Sikalabaan,116.3716693,4.5447525,Nabawan,Interior,0,0,0,,155.0,66,True,village,,predict,insufficient
S0447,Lirung,116.3691243,4.5442058,Nabawan,Interior,0,0,0,,154.0,66,True,village,,predict,insufficient
S0448,Tinanduk,116.3893246,4.521986,Nabawan,Interior,0,1,0,,154.0,18,True,village,12.465,check,insufficient
S0451,Lampas Sabinait,116.3323844,4.5999402,Nabawan,Interior,319,0,0,,398.0,0,False,village,,predict,insufficient
S0452,,116.2234837,4.8135645,Nabawan,Interior,0,1,0,-0.788,494.0,0,False,hamlet,,predict,insufficient
S0454,Kampung Tampakahu,117.1000351,6.7420564,Pitas,Kudat,0,0,0,-0.25866666666666666,21.0,0,False,hamlet,15.986,check,insufficient
S0457,Kampung Tukar,117.130745,6.6118072,Pitas,Kudat,0,0,0,-0.396,41.0,0,False,hamlet,,predict,insufficient
S0458,Kampung Katalirus,116.2654705,4.9489458,Nabawan,Interior,40,0,0,-0.08,489.0,0,False,hamlet,,predict,insufficient
S0461,,116.140719,4.9560925,Keningau,Interior,561,0,0,-1.122,389.0,0,False,hamlet,,predict,insufficient
S0467,,116.2593003,4.9030559,Nabawan,Interior,90,1,0,-0.8,480.0,0,False,hamlet,,predict,insufficient
S0468,Kawanahon,116.656846,5.569785,Ranau,West Coast,0,0,0,-0.182,819.0,0,False,village,,predict,insufficient
S0469,Kilo,116.4916732,5.3798794,Keningau,Interior,160,0,0,-0.179,399.0,0,False,village,,predict,insufficient
S0473,Kasumunsong,116.2453914,4.5947758,Nabawan,Interior,0,0,0,,204.0,13,True,village,,predict,insufficient
S0478,Sabungo,116.246149,4.6231884,Nabawan,Interior,0,0,0,,227.0,2,False,hamlet,,predict,insufficient
S0479,Sabibingkol,116.4019799,4.5014035,Nabawan,Interior,0,2,1,,152.0,39,True,village,7.3215,check,insufficient
S0480,Saliku Pensiangan,116.2504104,4.4883584,Nabawan,Interior,77,1,0,,188.0,0,False,village,,predict,insufficient
S0481,Siatu,116.2861901,4.508139,Nabawan,Interior,0,1,0,-0.585,183.0,19,True,village,,predict,insufficient
S0482,Malilia,116.2221474,4.4124156,Nabawan,Interior,159,1,0,-0.611,299.0,0,False,village,,predict,insufficient
S0483,Sumabi,116.3431227,4.5377171,Nabawan,Interior,0,0,0,,157.0,115,True,village,,predict,insufficient
S0484,Kabu,116.1441448,4.3546763,Nabawan,Interior,0,0,0,,270.0,19,True,village,,predict,insufficient
S0485,Saliliran,116.220992,4.4040113,Nabawan,Interior,203,1,0,-0.611,304.0,0,False,village,,predict,insufficient
S0486,Sinapar,116.2356067,4.4643636,Nabawan,Interior,0,0,0,-0.547,214.0,0,False,village,,predict,insufficient
S0489,Takilis,116.2466333,4.5846859,Nabawan,Interior,37,0,0,,197.0,8,True,village,,predict,insufficient
S0491,Siwalor,116.3365666,4.5372132,Nabawan,Interior,0,1,1,,158.0,96,True,village,,predict,insufficient
S0494,Sipuok,116.3473394,4.5442903,Nabawan,Interior,0,0,0,,156.0,80,True,village,,predict,insufficient
S0498,Bansuit,116.4216381,5.1110583,Keningau,Interior,0,0,0,-0.454,486.0,0,False,village,177.868,check,insufficient
S0502,Kampung Labug,116.4137783,4.9545612,Nabawan,Interior,93,0,0,-0.472,459.0,0,False,hamlet,8.236,check,insufficient
S0514,Kampung Langkukuk,116.4924187,4.9163016,Nabawan,Interior,927,0,0,-0.2775,476.0,0,False,hamlet,128.582,check,insufficient
S0517,Kampung Ulu Mosopoh,116.3714226,4.9703642,Nabawan,Interior,47,0,0,-0.691,481.0,0,False,hamlet,,predict,insufficient
S0518,Kampung Pamunterian,116.4295071,4.9565949,Nabawan,Interior,93,0,0,-0.482,453.0,1,False,hamlet,,predict,insufficient
S0519,Kampung Tampusison,116.4956051,4.8604172,Nabawan,Interior,565,0,0,-0.174,428.0,11,True,hamlet,60.207,check,insufficient
S0520,Kampung Tataluan Pandiwan,116.4895586,4.894948,Nabawan,Interior,2265,0,0,-0.2955,438.0,0,False,hamlet,128.582,check,insufficient
S0521,Bigor,116.5048718,4.7016332,Nabawan,Interior,38,0,0,-0.17966666666666667,298.0,12,True,village,,predict,insufficient
S0522,Simatuoh,116.5554716,4.673865,Nabawan,Interior,0,1,0,0.023,279.0,12,True,village,18.585,check,insufficient
S0523,Kampung Sandukan,116.611379,4.6745323,Nabawan,Interior,810,1,0,-0.33525,291.0,4,False,hamlet,113.0415,check,insufficient
S0524,Kampung Kaingalan Sapulut,116.5009599,4.7000775,Nabawan,Interior,77,0,0,-0.23675,282.0,10,True,hamlet,,predict,insufficient
S0525,Sungai Matoi,116.4925306,4.8856602,Nabawan,Interior,89,0,0,-0.2955,445.0,0,False,village,128.582,check,insufficient
S0526,Salarom Baru,116.3856184,4.9674178,Nabawan,Interior,47,0,0,-0.691,468.0,0,False,village,,predict,insufficient
S0527,Kampung Hinalung Pampalang,116.5058991,4.7050295,Nabawan,Interior,38,0,0,-0.17966666666666667,274.0,12,True,hamlet,,predict,insufficient
S0528,Kampung Liningkar,116.5740374,4.6851771,Nabawan,Interior,0,2,0,,284.0,3,False,hamlet,18.585,check,insufficient
S0529,Kampung Pandiwan,116.4809914,4.9371194,Nabawan,Interior,777,0,0,-0.43825,440.0,0,False,hamlet,182.5305,check,insufficient
S0530,Kampung Kagasa,116.506165,4.8079887,Nabawan,Interior,256,0,0,-0.203,427.0,2,False,hamlet,41.355,check,insufficient
S0531,Kampung Panganitan,116.4941122,4.8181232,Nabawan,Interior,0,0,0,-0.203,436.0,0,False,hamlet,,predict,insufficient
S0532,Kampung Solog,116.4998657,4.8375779,Nabawan,Interior,113,0,0,-0.015,431.0,0,False,hamlet,60.207,check,insufficient
S0534,Tampulos,116.5467065,4.6836561,Nabawan,Interior,0,1,0,0.0175,282.0,0,False,village,18.585,check,insufficient
S0535,Kampung Naaturan,116.5932197,4.7003011,Nabawan,Interior,43,1,0,-0.365,289.0,7,True,hamlet,19.736,check,insufficient
S0536,Kampung Labang,116.5961855,4.6976439,Nabawan,Interior,43,1,0,-0.365,288.0,10,True,hamlet,19.736,check,insufficient
S0537,Kampung Mawantul,116.5948824,4.6730583,Nabawan,Interior,810,2,0,-0.365,328.0,0,False,hamlet,58.206,check,insufficient
S0538,Kampung Samuran,116.6096772,4.6867419,Nabawan,Interior,810,2,0,-0.764,292.0,10,True,hamlet,19.736,check,insufficient
S0541,Kampung Bangau,116.6072803,4.6656659,Nabawan,Interior,810,1,0,0.0935,295.0,0,False,hamlet,113.0415,check,insufficient
S0542,Sibuah,116.5775013,4.4660748,Nabawan,Interior,0,1,0,-0.428,215.0,0,False,village,46.4705,check,insufficient
S0543,Saliha B,116.8608804,4.4236685,Nabawan,Interior,0,0,0,-0.122,409.0,0,False,village,,predict,insufficient
S0545,Kampung Saliku,116.5913152,4.4589444,Nabawan,Interior,0,1,0,-0.428,217.0,0,False,hamlet,46.4705,check,insufficient
S0548,Kem Tentera Sri Saliku,116.5859965,4.4565717,Nabawan,Interior,0,1,0,-0.428,230.0,0,False,village,46.4705,check,insufficient
S0549,Kakutar,116.6071402,4.4675735,Nabawan,Interior,127,1,0,-0.631,226.0,0,False,village,45.831,check,insufficient
S0557,Pampangon,116.4647651,4.6153187,Nabawan,Interior,208,0,0,,182.0,52,True,village,,predict,insufficient
S0568,Kuala Tumalasak,116.4340548,4.4549054,Nabawan,Interior,0,1,0,-0.631,139.0,101,True,village,,predict,insufficient
S0570,Kampung Saliman,116.4344732,4.4161324,Nabawan,Interior,0,0,0,-0.47866666666666663,120.0,107,True,hamlet,,predict,insufficient
S0572,Kuala Sumaralang,116.4325699,4.4612017,Nabawan,Interior,0,1,0,-0.631,147.0,95,True,village,,predict,insufficient
S0574,Buntulon,116.4324428,4.4539427,Nabawan,Interior,0,1,0,-0.631,134.0,105,True,village,,predict,insufficient
S0575,Bantul,116.4268698,4.3399317,Nabawan,Interior,0,0,0,-0.717,127.0,88,True,village,,predict,insufficient
S0577,Kampung Babalitan,116.4340996,4.449385,Nabawan,Interior,0,1,0,-0.631,128.0,91,True,hamlet,,predict,insufficient
S0578,Lumpagas,116.4324312,4.3985325,Nabawan,Interior,0,0,0,-0.6705,118.0,98,True,village,,predict,insufficient
S0579,Inakaak,116.4318441,4.4265259,Nabawan,Interior,0,1,0,-0.4755,127.0,95,True,village,,predict,insufficient
S0580,Sumbiling,116.22469,4.7818892,Nabawan,Interior,0,0,0,,440.0,0,False,village,,predict,insufficient
S0581,Tatapu,116.2576357,4.8993161,Nabawan,Interior,90,1,0,-0.572,473.0,0,False,village,,predict,insufficient
