radius_km,mast_id,mast_lat,mast_lon,s_id,s_lat,s_lon,dist_km,chosen_by_distance,min_clear_m,los,fresnel,voids,usable
5,S0685,5.451431,116.2568816,S0680,5.4623131,116.2811304,2.944,0,10.1,True,True,0,True
5,S0685,5.451431,116.2568816,S0681,5.4719211,116.2803596,3.456,0,8.9,True,True,0,True
5,S0685,5.451431,116.2568816,S0682,5.426731,116.2391342,3.377,0,7.3,True,True,0,True
5,S0685,5.451431,116.2568816,S0683,5.4676301,116.2678351,2.171,0,9.3,True,True,0,True
5,S0685,5.451431,116.2568816,S0684,5.455013,116.2639664,0.88,0,5.3,True,False,0,True
5,S0685,5.451431,116.2568816,S0686,5.4356626,116.2497626,1.922,0,9.9,True,True,0,True
5,S0685,5.451431,116.2568816,S0687,5.4457484,116.2570889,0.632,0,9.7,True,True,0,True
5,S0685,5.451431,116.2568816,S0688,5.4307567,116.2278076,3.955,0,-1.5,False,False,0,True
5,S0685,5.451431,116.2568816,S0689,5.4176834,116.227837,4.942,0,8.0,True,False,0,True
5,S0685,5.451431,116.2568816,S0735,5.4612709,116.2149548,4.768,0,-54.1,False,False,0,True
5,S0686,5.4356626,116.2497626,S0057,5.4228974,116.209765,4.65,1,4.2,True,False,0,True
5,S0686,5.4356626,116.2497626,S0062,5.4587899,116.2736526,3.689,1,8.7,True,True,0,True
5,S0686,5.4356626,116.2497626,S0664,5.4542071,116.2578834,2.249,1,7.9,True,True,0,True
5,S0686,5.4356626,116.2497626,S0665,5.4183322,116.2561088,2.051,1,10.1,True,True,0,True
5,S0686,5.4356626,116.2497626,S0668,5.4489856,116.2702798,2.712,1,6.0,True,True,0,True
5,S0686,5.4356626,116.2497626,S0669,5.3997077,116.2381822,4.199,1,10.3,True,True,0,True
5,S0686,5.4356626,116.2497626,S0670,5.4728503,116.2654893,4.487,1,-9.9,False,False,0,True
5,S0686,5.4356626,116.2497626,S0671,5.4044747,116.2475115,3.477,1,10.1,True,True,0,True
5,S0686,5.4356626,116.2497626,S0673,5.3940265,116.2424715,4.7,1,13.2,True,True,0,True
5,S0686,5.4356626,116.2497626,S0674,5.4455835,116.2688726,2.386,1,10.1,True,True,0,True
5,S0686,5.4356626,116.2497626,S0675,5.4585487,116.2659994,3.116,1,4.8,True,False,0,True
5,S0686,5.4356626,116.2497626,S0676,5.4464732,116.267259,2.279,1,10.0,True,True,0,True
5,S0686,5.4356626,116.2497626,S0678,5.4582441,116.2733047,3.619,1,11.1,True,True,0,True
5,S0686,5.4356626,116.2497626,S0679,5.4190511,116.2334792,2.581,1,7.1,True,False,0,True
5,S0686,5.4356626,116.2497626,S0680,5.4623131,116.2811304,4.565,1,10.1,True,True,0,True
5,S0686,5.4356626,116.2497626,S0682,5.426731,116.2391342,1.54,1,7.9,True,True,0,True
5,S0686,5.4356626,116.2497626,S0683,5.4676301,116.2678351,4.079,1,7.0,True,False,0,True
5,S0686,5.4356626,116.2497626,S0684,5.455013,116.2639664,2.665,1,0.9,True,False,0,True
5,S0686,5.4356626,116.2497626,S0685,5.451431,116.2568816,1.922,1,6.9,True,True,0,True
5,S0686,5.4356626,116.2497626,S0687,5.4457484,116.2570889,1.384,1,9.1,True,True,0,True
5,S0686,5.4356626,116.2497626,S0688,5.4307567,116.2278076,2.491,1,10.1,True,True,0,True
5,S0686,5.4356626,116.2497626,S0689,5.4176834,116.227837,3.144,1,9.2,True,True,0,True
5,S0686,5.4356626,116.2497626,S0735,5.4612709,116.2149548,4.791,1,-42.6,False,False,0,True
5,S0686,5.4356626,116.2497626,S1076,5.4127509,116.2331743,3.14,1,8.4,True,False,0,True
5,S0687,5.4457484,116.2570889,S0062,5.4587899,116.2736526,2.338,0,8.9,True,True,0,True
5,S0687,5.4457484,116.2570889,S0664,5.4542071,116.2578834,0.945,0,10.0,True,True,0,True
5,S0687,5.4457484,116.2570889,S0665,5.4183322,116.2561088,3.05,0,10.1,True,True,0,True
5,S0687,5.4457484,116.2570889,S0667,5.4797716,116.2752866,4.286,0,9.9,True,True,0,True
5,S0687,5.4457484,116.2570889,S0668,5.4489856,116.2702798,1.504,0,6.4,True,True,0,True
5,S0687,5.4457484,116.2570889,S0670,5.4728503,116.2654893,3.154,0,-8.9,False,False,0,True
5,S0687,5.4457484,116.2570889,S0671,5.4044747,116.2475115,4.71,0,8.7,True,True,0,True
5,S0687,5.4457484,116.2570889,S0674,5.4455835,116.2688726,1.305,0,10.1,True,True,0,True
5,S0687,5.4457484,116.2570889,S0675,5.4585487,116.2659994,1.732,0,5.4,True,True,0,True
5,S0687,5.4457484,116.2570889,S0676,5.4464732,116.267259,1.129,0,9.9,True,True,0,True
5,S0687,5.4457484,116.2570889,S0677,5.4816186,116.2690947,4.204,0,-9.8,False,False,0,True
5,S0687,5.4457484,116.2570889,S0678,5.4582441,116.2733047,2.27,0,10.1,True,True,0,True
5,S0687,5.4457484,116.2570889,S0679,5.4190511,116.2334792,3.955,0,-0.1,False,False,0,True
5,S0687,5.4457484,116.2570889,S0680,5.4623131,116.2811304,3.236,0,10.1,True,True,0,True
5,S0687,5.4457484,116.2570889,S0681,5.4719211,116.2803596,3.886,0,8.9,True,True,0,True
5,S0687,5.4457484,116.2570889,S0682,5.426731,116.2391342,2.902,0,7.4,True,False,0,True
5,S0687,5.4457484,116.2570889,S0683,5.4676301,116.2678351,2.708,0,9.2,True,True,0,True
5,S0687,5.4457484,116.2570889,S0684,5.455013,116.2639664,1.281,0,3.9,True,False,0,True
5,S0687,5.4457484,116.2570889,S0685,5.451431,116.2568816,0.632,0,8.9,True,True,0,True
5,S0687,5.4457484,116.2570889,S0686,5.4356626,116.2497626,1.384,0,10.1,True,True,0,True
5,S0687,5.4457484,116.2570889,S0688,5.4307567,116.2278076,3.645,0,2.9,True,False,0,True
5,S0687,5.4457484,116.2570889,S0689,5.4176834,116.227837,4.497,0,9.1,True,False,0,True
5,S0687,5.4457484,116.2570889,S0735,5.4612709,116.2149548,4.973,0,-41.5,False,False,0,True
5,S0687,5.4457484,116.2570889,S1076,5.4127509,116.2331743,4.524,0,2.1,True,False,0,True
5,S0688,5.4307567,116.2278076,S0057,5.4228974,116.209765,2.18,0,6.8,True,False,0,True
5,S0688,5.4307567,116.2278076,S0663,5.3891572,116.240027,4.819,0,10.2,True,True,0,True
5,S0688,5.4307567,116.2278076,S0664,5.4542071,116.2578834,4.229,0,-7.8,False,False,0,True
5,S0688,5.4307567,116.2278076,S0665,5.4183322,116.2561088,3.424,0,10.1,True,True,0,True
5,S0688,5.4307567,116.2278076,S0669,5.3997077,116.2381822,3.638,0,9.1,True,True,0,True
5,S0688,5.4307567,116.2278076,S0671,5.4044747,116.2475115,3.647,0,10.1,True,True,0,True
5,S0688,5.4307567,116.2278076,S0673,5.3940265,116.2424715,4.395,0,13.1,True,True,0,True
5,S0688,5.4307567,116.2278076,S0674,5.4455835,116.2688726,4.835,0,0.0,True,False,0,True
5,S0688,5.4307567,116.2278076,S0676,5.4464732,116.267259,4.704,0,-4.9,False,False,0,True
5,S0688,5.4307567,116.2278076,S0679,5.4190511,116.2334792,1.445,0,7.9,True,True,0,True
5,S0688,5.4307567,116.2278076,S0682,5.426731,116.2391342,1.331,0,10.1,True,True,0,True
5,S0688,5.4307567,116.2278076,S0684,5.455013,116.2639664,4.827,0,-13.0,False,False,0,True
5,S0688,5.4307567,116.2278076,S0685,5.451431,116.2568816,3.955,0,-8.7,False,False,0,True
5,S0688,5.4307567,116.2278076,S0686,5.4356626,116.2497626,2.491,0,8.6,True,True,0,True
5,S0688,5.4307567,116.2278076,S0687,5.4457484,116.2570889,3.645,0,2.4,True,False,0,True
5,S0688,5.4307567,116.2278076,S0689,5.4176834,116.227837,1.454,0,10.1,True,True,0,True
5,S0688,5.4307567,116.2278076,S0735,5.4612709,116.2149548,3.679,0,-20.9,False,False,0,True
5,S0688,5.4307567,116.2278076,S0753,5.4643992,116.2108043,4.188,0,-12.2,False,False,0,True
5,S0688,5.4307567,116.2278076,S0754,5.4632208,116.2123797,3.993,0,-6.5,False,False,0,True
5,S0688,5.4307567,116.2278076,S0755,5.4692707,116.2091656,4.754,0,-9.6,False,False,0,True
5,S0688,5.4307567,116.2278076,S0758,5.4385565,116.1878393,4.509,0,2.3,True,False,0,True
5,S0688,5.4307567,116.2278076,S0769,5.4328911,116.1968184,3.439,0,4.1,True,False,0,True
5,S0688,5.4307567,116.2278076,S1076,5.4127509,116.2331743,2.088,0,5.0,True,False,0,True
5,S0689,5.4176834,116.227837,S0057,5.4228974,116.209765,2.083,0,7.5,True,True,0,True
5,S0689,5.4176834,116.227837,S0659,5.3797614,116.2340885,4.273,0,11.2,True,True,0,True
5,S0689,5.4176834,116.227837,S0663,5.3891572,116.240027,3.447,0,9.8,True,True,0,True
5,S0689,5.4176834,116.227837,S0665,5.4183322,116.2561088,3.13,0,10.1,True,True,0,True
5,S0689,5.4176834,116.227837,S0669,5.3997077,116.2381822,2.304,0,9.5,True,True,0,True
5,S0689,5.4176834,116.227837,S0671,5.4044747,116.2475115,2.627,0,10.1,True,True,0,True
5,S0689,5.4176834,116.227837,S0673,5.3940265,116.2424715,3.089,0,12.4,True,True,0,True
5,S0689,5.4176834,116.227837,S0679,5.4190511,116.2334792,0.643,0,8.1,True,True,0,True
5,S0689,5.4176834,116.227837,S0682,5.426731,116.2391342,1.605,0,10.0,True,True,0,True
5,S0689,5.4176834,116.227837,S0685,5.451431,116.2568816,4.942,0,0.1,True,False,0,True
5,S0689,5.4176834,116.227837,S0686,5.4356626,116.2497626,3.144,0,9.4,True,True,0,True
5,S0689,5.4176834,116.227837,S0687,5.4457484,116.2570889,4.497,0,5.2,True,False,0,True
5,S0689,5.4176834,116.227837,S0688,5.4307567,116.2278076,1.454,0,10.0,True,True,0,True
5,S0689,5.4176834,116.227837,S0758,5.4385565,116.1878393,4.999,0,4.0,True,False,0,True
5,S0689,5.4176834,116.227837,S0769,5.4328911,116.1968184,3.827,0,2.3,True,False,0,True
5,S0689,5.4176834,116.227837,S1076,5.4127509,116.2331743,0.806,0,8.5,True,True,0,True
5,S0690,5.1964629,116.359591,S0044,5.2313137,116.3580845,3.879,1,9.6,True,False,0,True
5,S0690,5.1964629,116.359591,S0633,5.1739474,116.391897,4.367,1,-14.7,False,False,0,True
5,S0690,5.1964629,116.359591,S0637,5.1920657,116.3999474,4.496,1,11.0,True,True,0,True
5,S0690,5.1964629,116.359591,S0650,5.1626227,116.3648085,3.807,1,10.2,True,True,0,True
5,S0690,5.1964629,116.359591,S0693,5.2181166,116.344786,2.913,1,3.0,True,False,0,True
5,S0690,5.1964629,116.359591,S0699,5.1807118,116.3504924,2.021,1,8.7,True,True,0,True
5,S0690,5.1964629,116.359591,S0700,5.2314063,116.3720737,4.124,1,7.1,True,True,0,True
5,S0690,5.1964629,116.359591,S0701,5.1863236,116.3527253,1.36,1,9.1,True,True,0,True
5,S0690,5.1964629,116.359591,S0702,5.2312481,116.358671,3.869,1,7.7,True,False,0,True
5,S0693,5.2181166,116.344786,S0044,5.2313137,116.3580845,2.079,0,10.1,True,True,0,True
5,S0693,5.2181166,116.344786,S0690,5.1964629,116.359591,2.913,0,8.3,True,True,0,True
5,S0693,5.2181166,116.344786,S0697,5.2419511,116.3674556,3.65,0,8.3,True,True,0,True
5,S0693,5.2181166,116.344786,S0699,5.1807118,116.3504924,4.207,0,9.5,True,False,0,True
5,S0693,5.2181166,116.344786,S0700,5.2314063,116.3720737,3.364,0,10.1,True,True,0,True
5,S0693,5.2181166,116.344786,S0701,5.1863236,116.3527253,3.643,0,8.1,True,False,0,True
5,S0693,5.2181166,116.344786,S0702,5.2312481,116.358671,2.12,0,8.2,True,True,0,True
5,S0693,5.2181166,116.344786,S0703,5.2413062,116.3539969,2.773,0,6.3,True,True,0,True
5,S0697,5.2419511,116.3674556,S0044,5.2313137,116.3580845,1.573,0,10.1,True,True,0,True
5,S0697,5.2419511,116.3674556,S0049,5.2732968,116.3747193,3.577,0,1.3,True,False,0,True
5,S0697,5.2419511,116.3674556,S0632,5.2832779,116.379809,4.795,0,3.5,True,False,0,True
5,S0697,5.2419511,116.3674556,S0638,5.2601226,116.3734017,2.125,0,0.5,True,False,0,True
5,S0697,5.2419511,116.3674556,S0639,5.2593984,116.3756262,2.141,0,5.7,True,False,0,True
5,S0697,5.2419511,116.3674556,S0693,5.2181166,116.344786,3.65,0,5.6,True,False,0,True
5,S0697,5.2419511,116.3674556,S0700,5.2314063,116.3720737,1.279,0,10.1,True,True,0,True
5,S0697,5.2419511,116.3674556,S0702,5.2312481,116.358671,1.537,0,10.0,True,True,0,True
5,S0697,5.2419511,116.3674556,S0703,5.2413062,116.3539969,1.492,0,7.4,True,True,0,True
5,S0699,5.1807118,116.3504924,S0633,5.1739474,116.391897,4.646,0,-17.9,False,False,0,True
5,S0699,5.1807118,116.3504924,S0648,5.1481891,116.3564896,3.677,0,7.2,True,True,0,True
5,S0699,5.1807118,116.3504924,S0650,5.1626227,116.3648085,2.561,0,7.0,True,True,0,True
5,S0699,5.1807118,116.3504924,S0651,5.1459778,116.3678933,4.316,0,5.7,True,False,0,True
5,S0699,5.1807118,116.3504924,S0654,5.1518875,116.3337432,3.703,0,7.7,True,False,0,True
5,S0699,5.1807118,116.3504924,S0690,5.1964629,116.359591,2.021,0,10.2,True,True,0,True
5,S0699,5.1807118,116.3504924,S0693,5.2181166,116.344786,4.207,0,-1.6,False,False,0,True
5,S0699,5.1807118,116.3504924,S0701,5.1863236,116.3527253,0.671,0,10.1,True,True,0,True
5,S0700,5.2314063,116.3720737,S0044,5.2313137,116.3580845,1.549,0,10.1,True,True,0,True
5,S0700,5.2314063,116.3720737,S0049,5.2732968,116.3747193,4.667,0,0.3,True,False,0,True
5,S0700,5.2314063,116.3720737,S0638,5.2601226,116.3734017,3.196,0,2.1,True,False,0,True
5,S0700,5.2314063,116.3720737,S0639,5.2593984,116.3756262,3.137,0,-9.1,False,False,0,True
5,S0700,5.2314063,116.3720737,S0690,5.1964629,116.359591,4.124,0,7.7,True,False,0,True
5,S0700,5.2314063,116.3720737,S0693,5.2181166,116.344786,3.364,0,7.7,True,False,0,True
5,S0700,5.2314063,116.3720737,S0697,5.2419511,116.3674556,1.279,0,10.0,True,True,0,True
5,S0700,5.2314063,116.3720737,S0702,5.2312481,116.358671,1.484,0,7.0,True,True,0,True
5,S0700,5.2314063,116.3720737,S0703,5.2413062,116.3539969,2.284,0,5.1,True,True,0,True
5,S0701,5.1863236,116.3527253,S0633,5.1739474,116.391897,4.551,0,-22.0,False,False,0,True
5,S0701,5.1863236,116.3527253,S0648,5.1481891,116.3564896,4.261,0,7.1,True,True,0,True
5,S0701,5.1863236,116.3527253,S0650,5.1626227,116.3648085,2.956,0,6.1,True,True,0,True
5,S0701,5.1863236,116.3527253,S0651,5.1459778,116.3678933,4.79,0,5.7,True,False,0,True
5,S0701,5.1863236,116.3527253,S0654,5.1518875,116.3337432,4.368,0,7.6,True,False,0,True
5,S0701,5.1863236,116.3527253,S0690,5.1964629,116.359591,1.36,0,11.1,True,True,0,True
5,S0701,5.1863236,116.3527253,S0693,5.2181166,116.344786,3.643,0,-4.4,False,False,0,True
5,S0701,5.1863236,116.3527253,S0699,5.1807118,116.3504924,0.671,0,9.9,True,True,0,True
5,S0702,5.2312481,116.358671,S0044,5.2313137,116.3580845,0.065,0,10.0,True,True,0,True
5,S0702,5.2312481,116.358671,S0638,5.2601226,116.3734017,3.601,0,-11.8,False,False,0,True
5,S0702,5.2312481,116.358671,S0639,5.2593984,116.3756262,3.65,0,-11.3,False,False,0,True
5,S0702,5.2312481,116.358671,S0690,5.1964629,116.359591,3.869,0,7.3,True,True,0,True
5,S0702,5.2312481,116.358671,S0693,5.2181166,116.344786,2.12,0,6.1,True,False,0,True
5,S0702,5.2312481,116.358671,S0697,5.2419511,116.3674556,1.537,0,10.0,True,True,0,True
5,S0702,5.2312481,116.358671,S0700,5.2314063,116.3720737,1.484,0,10.0,True,True,0,True
5,S0702,5.2312481,116.358671,S0703,5.2413062,116.3539969,1.232,0,6.0,True,True,0,True
5,S0703,5.2413062,116.3539969,S0044,5.2313137,116.3580845,1.2,0,10.1,True,True,0,True
5,S0703,5.2413062,116.3539969,S0049,5.2732968,116.3747193,4.233,0,-3.2,False,False,0,True
5,S0703,5.2413062,116.3539969,S0638,5.2601226,116.3734017,2.999,0,-5.4,False,False,0,True
5,S0703,5.2413062,116.3539969,S0639,5.2593984,116.3756262,3.128,0,1.7,True,False,0,True
5,S0703,5.2413062,116.3539969,S0693,5.2181166,116.344786,2.773,0,5.3,True,False,0,True
5,S0703,5.2413062,116.3539969,S0697,5.2419511,116.3674556,1.492,0,3.1,True,False,0,True
5,S0703,5.2413062,116.3539969,S0700,5.2314063,116.3720737,2.284,0,10.1,True,True,0,True
5,S0703,5.2413062,116.3539969,S0702,5.2312481,116.358671,1.232,0,8.7,True,True,0,True
5,S0707,5.3012077,116.0350168,S0053,5.2908601,116.0344046,1.153,0,9.5,True,True,0,True
5,S0707,5.3012077,116.0350168,S0714,5.3047058,116.0623524,3.051,0,-15.3,False,False,0,True
5,S0707,5.3012077,116.0350168,S0746,5.3050012,116.0470604,1.399,0,-12.6,False,False,0,True
5,S0707,5.3012077,116.0350168,S0752,5.2886435,116.0349977,1.397,0,9.9,True,True,0,True
5,S0707,5.3012077,116.0350168,S0718,5.3025712,116.0534426,2.046,0,-61.2,False,False,0,True
5,S0708,5.2780362,116.1393509,S0710,5.2703372,116.1251851,1.787,0,-18.1,False,False,0,True
5,S0708,5.2780362,116.1393509,S0720,5.2787276,116.1215895,1.968,0,-14.5,False,False,0,True
5,S0708,5.2780362,116.1393509,S0721,5.2778914,116.1196595,2.18,0,-13.2,False,False,0,True
5,S0708,5.2780362,116.1393509,S0723,5.2759528,116.131931,0.854,0,-24.9,False,False,0,True
5,S0708,5.2780362,116.1393509,S0725,5.2523622,116.1311946,2.994,0,-12.5,False,False,0,True
5,S0708,5.2780362,116.1393509,S0732,5.2485711,116.1385903,3.277,0,-20.2,False,False,0,True
5,S0708,5.2780362,116.1393509,S0740,5.2381576,116.1437518,4.461,0,9.1,True,True,0,True
5,S0708,5.2780362,116.1393509,S0744,5.2605311,116.1765327,4.554,0,1.9,True,False,0,True
5,S0708,5.2780362,116.1393509,S0747,5.2383302,116.1357927,4.433,0,-18.9,False,False,0,True
5,S0710,5.2703372,116.1251851,S0708,5.2780362,116.1393509,1.787,0,-28.6,False,False,0,True
5,S0710,5.2703372,116.1251851,S0720,5.2787276,116.1215895,1.014,0,10.1,True,True,0,True
5,S0710,5.2703372,116.1251851,S0721,5.2778914,116.1196595,1.039,0,8.5,True,True,0,True
5,S0710,5.2703372,116.1251851,S0723,5.2759528,116.131931,0.974,0,-3.0,False,False,0,True
5,S0710,5.2703372,116.1251851,S0725,5.2523622,116.1311946,2.107,0,-56.7,False,False,0,True
5,S0710,5.2703372,116.1251851,S0732,5.2485711,116.1385903,2.839,0,-63.6,False,False,0,True
5,S0710,5.2703372,116.1251851,S0740,5.2381576,116.1437518,4.127,0,-67.8,False,False,0,True
5,S0710,5.2703372,116.1251851,S0747,5.2383302,116.1357927,3.748,0,-65.2,False,False,0,True
5,S0714,5.3047058,116.0623524,S0053,5.2908601,116.0344046,3.456,1,9.3,True,True,0,True
5,S0714,5.3047058,116.0623524,S0707,5.3012077,116.0350168,3.051,1,1.1,True,False,0,True
5,S0714,5.3047058,116.0623524,S0716,5.3158088,116.0891985,3.219,1,10.3,True,True,0,True
5,S0714,5.3047058,116.0623524,S0746,5.3050012,116.0470604,1.693,1,-69.4,False,False,0,True
5,S0714,5.3047058,116.0623524,S0751,5.3175429,116.0864757,3.028,1,8.0,True,True,0,True
5,S0714,5.3047058,116.0623524,S0752,5.2886435,116.0349977,3.516,1,-2.4,False,False,0,True
5,S0714,5.3047058,116.0623524,S0718,5.3025712,116.0534426,1.015,1,-27.0,False,False,0,True
5,S0715,5.2806717,116.1968127,S0744,5.2605311,116.1765327,3.171,1,-20.3,False,False,0,True
5,S0715,5.2806717,116.1968127,S1186,5.3178138,116.1933541,4.148,1,-17.6,False,False,0,True
5,S0716,5.3158088,116.0891985,S0714,5.3047058,116.0623524,3.219,1,2.3,True,False,0,True
5,S0716,5.3158088,116.0891985,S0724,5.3403046,116.0926618,2.751,1,-0.6,False,False,0,True
5,S0716,5.3158088,116.0891985,S0746,5.3050012,116.0470604,4.818,1,-144.7,False,False,0,True
5,S0716,5.3158088,116.0891985,S0751,5.3175429,116.0864757,0.358,1,9.4,True,True,0,True
5,S0716,5.3158088,116.0891985,S0718,5.3025712,116.0534426,4.224,1,-126.3,False,False,0,True
5,S0720,5.2787276,116.1215895,S0708,5.2780362,116.1393509,1.968,0,-30.7,False,False,0,True
5,S0720,5.2787276,116.1215895,S0710,5.2703372,116.1251851,1.014,0,10.0,True,True,0,True
5,S0720,5.2787276,116.1215895,S0721,5.2778914,116.1196595,0.233,0,10.1,True,True,0,True
5,S0720,5.2787276,116.1215895,S0723,5.2759528,116.131931,1.186,0,9.6,True,True,0,True
5,S0720,5.2787276,116.1215895,S0725,5.2523622,116.1311946,3.119,0,-48.9,False,False,0,True
5,S0720,5.2787276,116.1215895,S0732,5.2485711,116.1385903,3.846,0,-86.9,False,False,0,True
5,S0720,5.2787276,116.1215895,S0747,5.2383302,116.1357927,4.759,0,-65.8,False,False,0,True
5,S0721,5.2778914,116.1196595,S0708,5.2780362,116.1393509,2.18,0,-29.7,False,False,0,True
5,S0721,5.2778914,116.1196595,S0710,5.2703372,116.1251851,1.039,0,10.0,True,True,0,True
5,S0721,5.2778914,116.1196595,S0720,5.2787276,116.1215895,0.233,0,10.1,True,True,0,True
5,S0721,5.2778914,116.1196595,S0723,5.2759528,116.131931,1.376,0,9.4,True,True,0,True
5,S0721,5.2778914,116.1196595,S0725,5.2523622,116.1311946,3.113,0,-40.2,False,False,0,True
5,S0721,5.2778914,116.1196595,S0732,5.2485711,116.1385903,3.876,0,-77.8,False,False,0,True
5,S0721,5.2778914,116.1196595,S0747,5.2383302,116.1357927,4.748,0,-75.8,False,False,0,True
5,S0723,5.2759528,116.131931,S0708,5.2780362,116.1393509,0.854,0,-26.7,False,False,0,True
5,S0723,5.2759528,116.131931,S0710,5.2703372,116.1251851,0.974,0,5.0,True,False,0,True
5,S0723,5.2759528,116.131931,S0720,5.2787276,116.1215895,1.186,0,10.3,True,True,0,True
5,S0723,5.2759528,116.131931,S0721,5.2778914,116.1196595,1.376,0,10.3,True,True,0,True
5,S0723,5.2759528,116.131931,S0725,5.2523622,116.1311946,2.624,0,-36.4,False,False,0,True
5,S0723,5.2759528,116.131931,S0732,5.2485711,116.1385903,3.133,0,-42.5,False,False,0,True
5,S0723,5.2759528,116.131931,S0740,5.2381576,116.1437518,4.402,0,-10.6,False,False,0,True
5,S0723,5.2759528,116.131931,S0747,5.2383302,116.1357927,4.205,0,-45.5,False,False,0,True
5,S0724,5.3403046,116.0926618,S0716,5.3158088,116.0891985,2.751,0,-5.6,False,False,0,True
5,S0724,5.3403046,116.0926618,S0751,5.3175429,116.0864757,2.622,0,3.9,True,False,0,True
5,S0725,5.2523622,116.1311946,S0708,5.2780362,116.1393509,2.994,0,-26.7,False,False,0,True
5,S0725,5.2523622,116.1311946,S0710,5.2703372,116.1251851,2.107,0,-51.0,False,False,0,True
5,S0725,5.2523622,116.1311946,S0720,5.2787276,116.1215895,3.119,0,-39.0,False,False,0,True
5,S0725,5.2523622,116.1311946,S0721,5.2778914,116.1196595,3.113,0,-28.8,False,False,0,True
5,S0725,5.2523622,116.1311946,S0723,5.2759528,116.131931,2.624,0,-32.9,False,False,0,True
5,S0725,5.2523622,116.1311946,S0732,5.2485711,116.1385903,0.921,0,-37.6,False,False,0,True
5,S0725,5.2523622,116.1311946,S0740,5.2381576,116.1437518,2.104,0,-35.3,False,False,0,True
5,S0725,5.2523622,116.1311946,S0747,5.2383302,116.1357927,1.641,0,-44.9,False,False,0,True
5,S0732,5.2485711,116.1385903,S0708,5.2780362,116.1393509,3.277,1,-32.6,False,False,0,True
5,S0732,5.2485711,116.1385903,S0710,5.2703372,116.1251851,2.839,1,-67.9,False,False,0,True
5,S0732,5.2485711,116.1385903,S0720,5.2787276,116.1215895,3.846,1,-85.1,False,False,0,True
5,S0732,5.2485711,116.1385903,S0721,5.2778914,116.1196595,3.876,1,-72.8,False,False,0,True
5,S0732,5.2485711,116.1385903,S0723,5.2759528,116.131931,3.133,1,-30.0,False,False,0,True
5,S0732,5.2485711,116.1385903,S0725,5.2523622,116.1311946,0.921,1,-42.3,False,False,0,True
5,S0732,5.2485711,116.1385903,S0740,5.2381576,116.1437518,1.291,1,10.1,True,True,0,True
5,S0732,5.2485711,116.1385903,S0744,5.2605311,116.1765327,4.407,1,-7.0,False,False,0,True
5,S0732,5.2485711,116.1385903,S0747,5.2383302,116.1357927,1.18,1,8.8,True,True,0,True
5,S0732,5.2485711,116.1385903,S1077,5.2283683,116.175459,4.66,1,-21.1,False,False,0,True
5,S0733,5.472185,116.2000632,S0735,5.4612709,116.2149548,2.047,1,8.1,True,True,0,True
5,S0733,5.472185,116.2000632,S0750,5.4792463,116.2115667,1.496,1,10.0,True,True,0,True
5,S0733,5.472185,116.2000632,S0753,5.4643992,116.2108043,1.471,1,10.2,True,True,0,True
